Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,ACS18_5yr_B15003001,ACS18_5yr_B15003002,ACS18_5yr_B15003003,ACS18_5yr_B15003004,ACS18_5yr_B15003005,ACS18_5yr_B15003006,ACS18_5yr_B15003007,ACS18_5yr_B15003008,ACS18_5yr_B15003009,ACS18_5yr_B15003010,ACS18_5yr_B15003011,ACS18_5yr_B15003012,ACS18_5yr_B15003013,ACS18_5yr_B15003014,ACS18_5yr_B15003015,ACS18_5yr_B15003016,ACS18_5yr_B15003017,ACS18_5yr_B15003018,ACS18_5yr_B15003019,ACS18_5yr_B15003020,ACS18_5yr_B15003021,ACS18_5yr_B15003022,ACS18_5yr_B15003023,ACS18_5yr_B15003024,ACS18_5yr_B15003025,ACS18_5yr_B15003001s,ACS18_5yr_B15003002s,ACS18_5yr_B15003003s,ACS18_5yr_B15003004s,ACS18_5yr_B15003005s,ACS18_5yr_B15003006s,ACS18_5yr_B15003007s,ACS18_5yr_B15003008s,ACS18_5yr_B15003009s,ACS18_5yr_B15003010s,ACS18_5yr_B15003011s,ACS18_5yr_B15003012s,ACS18_5yr_B15003013s,ACS18_5yr_B15003014s,ACS18_5yr_B15003015s,ACS18_5yr_B15003016s,ACS18_5yr_B15003017s,ACS18_5yr_B15003018s,ACS18_5yr_B15003019s,ACS18_5yr_B15003020s,ACS18_5yr_B15003021s,ACS18_5yr_B15003022s,ACS18_5yr_B15003023s,ACS18_5yr_B15003024s,ACS18_5yr_B15003025s
"01085","05000US01085","Lowndes County","Lowndes County, Alabama","al","050","00","ACSSF","0000055",,,,,"01","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7056,39,0,9,0,34,2,20,49,12,89,163,170,277,409,315,2426,296,258,971,521,656,285,32,23,44.24242,13.93939,11.51515,6.666667,11.51515,15.15152,2.424242,15.15152,23.0303,9.090909,32.12121,36.36364,45.45454,63.0303,62.42424,71.51515,123.6364,58.18182,47.87879,94.54546,78.78788,92.72727,50.30303,16.9697,15.75758
"01087","05000US01087","Macon County","Macon County, Alabama","al","050","00","ACSSF","0000056",,,,,"01","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12135,152,15,0,1,0,21,41,4,58,72,200,268,393,627,363,3026,632,591,2308,853,1363,845,167,135,52.72727,27.87879,9.69697,11.51515,3.030303,11.51515,11.51515,17.57576,3.636364,21.21212,17.57576,43.63636,63.63636,57.57576,85.45454,47.27273,167.2727,80,69.69697,156.9697,80,142.4242,73.93939,40,29.69697
"01089","05000US01089","Madison County","Madison County, Alabama","al","050","00","ACSSF","0000057",,,,,"01","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243785,1952,66,31,28,129,496,194,458,935,785,2039,3858,3962,3753,2931,40297,10471,13667,36225,19858,62705,30633,3796,4516,47.87879,204.2424,29.69697,20,20,50.90909,121.2121,60,92.12122,110.9091,145.4545,204.8485,294.5454,269.697,284.8485,207.2727,955.7576,542.4243,586.0606,952.7273,732.7273,975.1515,719.3939,304.8485,272.1212
"01091","05000US01091","Marengo County","Marengo County, Alabama","al","050","00","ACSSF","0000058",,,,,"01","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13523,261,0,0,0,28,3,40,10,115,126,226,179,583,354,267,4883,495,857,1797,1215,1203,737,67,77,103.6364,80,11.51515,11.51515,11.51515,19.39394,3.030303,23.0303,4.848485,43.63636,52.72727,51.51515,59.39394,140.6061,79.39394,96.9697,255.7576,103.6364,135.1515,183.6364,144.2424,148.4848,127.8788,25.45455,24.84848
"01093","05000US01093","Marion County","Marion County, Alabama","al","050","00","ACSSF","0000059",,,,,"01","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21354,299,9,0,2,0,53,127,99,271,471,524,656,869,590,373,6112,1323,1707,3136,1927,1706,994,83,23,62.42424,56.9697,9.090909,13.33333,2.424242,13.33333,50.90909,40,48.48485,60.60606,121.8182,103.6364,118.1818,129.697,100,101.2121,282.4243,135.7576,166.0606,246.0606,179.3939,175.1515,132.1212,25.45455,13.93939
"01095","05000US01095","Marshall County","Marshall County, Alabama","al","050","00","ACSSF","0000060",,,,,"01","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63644,1526,29,6,10,123,409,162,191,757,554,1029,1766,2083,2403,1103,15128,4690,4537,9588,5317,7915,3411,589,318,25.45455,164.2424,24.84848,4.848485,7.272727,49.69697,84.24242,41.81818,56.9697,132.7273,123.6364,148.4848,175.1515,213.3333,221.8182,116.3636,438.7879,290.303,254.5455,332.1212,299.394,320,202.4242,76.9697,58.78788
"01097","05000US01097","Mobile County","Mobile County, Alabama","al","050","00","ACSSF","0000061",,,,,"01","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277699,3425,16,19,50,80,267,149,390,806,988,3003,5377,8513,10193,4971,78332,14654,15184,45361,22218,42033,16118,3454,2098,109.0909,290.9091,15.15152,13.33333,29.09091,30.90909,88.48485,44.24242,87.87878,121.8182,176.9697,243.6364,367.2727,398.1818,540,270.303,1112.727,566.0606,484.2424,813.3333,664.8485,792.1212,593.3333,233.9394,148.4848
"01099","05000US01099","Monroe County","Monroe County, Alabama","al","050","00","ACSSF","0000062",,,,,"01","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14756,321,16,0,0,0,5,0,15,97,137,208,453,590,336,231,6316,489,593,1683,1188,1283,682,75,38,49.09091,72.72727,14.54545,13.33333,13.33333,13.33333,6.060606,13.33333,13.33333,33.93939,44.24242,53.93939,91.51515,113.3333,86.06061,66.66666,305.4546,101.8182,94.54546,167.2727,130.9091,163.0303,98.18182,25.45455,22.42424
"01101","05000US01101","Montgomery County","Montgomery County, Alabama","al","050","00","ACSSF","0000063",,,,,"01","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150042,2117,80,98,14,103,84,198,386,905,1097,1534,3285,4475,4153,3117,30825,7464,8102,23661,10213,28342,14343,3439,2007,20,192.1212,30.30303,52.12121,9.090909,47.27273,30.30303,58.18182,98.78788,141.8182,159.3939,192.7273,261.8182,350.303,322.4243,227.8788,704.8485,378.1818,369.0909,706.6667,452.1212,612.1212,416.9697,235.1515,175.1515
"01103","05000US01103","Morgan County","Morgan County, Alabama","al","050","00","ACSSF","0000064",,,,,"01","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82261,1459,0,2,8,175,136,131,146,1070,1079,1080,2107,2542,2287,1484,19313,5037,5408,13833,7115,12416,4098,942,393,56.9697,193.9394,16.9697,3.030303,8.484848,60.60606,66.06061,44.84848,56.36364,173.9394,213.3333,143.0303,236.3636,231.5152,228.4848,186.6667,528.4849,317.5757,301.2121,574.5455,388.4849,430.9091,292.7273,120.6061,66.66666
"01105","05000US01105","Perry County","Perry County, Alabama","al","050","00","ACSSF","0000065",,,,,"01","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5815,307,0,0,0,15,10,4,0,53,40,186,119,333,134,74,1801,492,212,857,265,474,347,30,62,109.697,126.0606,10.30303,10.30303,10.30303,14.54545,10.90909,5.454545,10.30303,32.12121,27.87879,81.21212,47.27273,78.78788,51.51515,43.63636,220,126.6667,80,203.0303,66.06061,109.697,112.1212,21.21212,38.78788
"01107","05000US01107","Pickens County","Pickens County, Alabama","al","050","00","ACSSF","0000066",,,,,"01","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14565,400,0,6,14,14,0,5,18,154,104,146,365,523,752,328,4474,878,937,2502,986,1357,499,75,28,50.30303,75.75758,13.33333,5.454545,18.78788,9.090909,13.33333,6.666667,10.90909,56.36364,35.75758,40.60606,72.12122,80.60606,114.5455,67.87878,195.1515,100,109.697,192.1212,141.2121,149.697,76.9697,27.27273,15.15152
"01109","05000US01109","Pike County","Pike County, Alabama","al","050","00","ACSSF","0000067",,,,,"01","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19258,265,0,0,0,0,55,57,30,133,59,321,614,589,862,675,5405,1000,959,2616,1082,2846,1180,165,345,45.45454,63.0303,15.15152,15.15152,15.15152,15.15152,26.66667,46.06061,18.18182,36.9697,20.60606,73.93939,84.24242,93.93939,176.3636,113.9394,261.2121,122.4242,128.4848,241.2121,135.7576,223.6364,126.0606,53.93939,78.18182
"01111","05000US01111","Randolph County","Randolph County, Alabama","al","050","00","ACSSF","0000068",,,,,"01","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15738,310,0,0,8,6,36,18,51,246,362,383,311,652,534,423,4541,1178,1160,1931,1238,1436,748,106,60,64.84849,82.42424,13.33333,13.33333,5.454545,7.878788,24.84848,17.57576,33.93939,81.81818,74.54546,116.9697,58.18182,101.2121,103.0303,87.27273,238.1818,161.8182,135.1515,166.6667,134.5455,132.7273,106.0606,36.9697,30.30303
"01113","05000US01113","Russell County","Russell County, Alabama","al","050","00","ACSSF","0000069",,,,,"01","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38950,496,0,0,20,1,108,23,117,376,190,747,741,1303,1320,1053,10255,2328,2874,6740,3820,3876,2067,310,185,85.45454,125.4545,16.9697,16.9697,20,1.212121,50.30303,14.54545,52.72727,126.6667,60.60606,120.6061,127.2727,166.6667,176.9697,138.7879,463.6364,207.2727,235.7576,335.1515,289.0909,273.9394,242.4242,80.60606,78.78788
"01115","05000US01115","St. Clair County","St. Clair County, Alabama","al","050","00","ACSSF","0000070",,,,,"01","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60698,529,0,19,0,16,32,133,180,325,529,1111,1296,2006,1857,1222,17690,4175,4124,9914,5549,6805,2550,340,296,181.8182,98.18182,16.9697,18.78788,16.9697,16.9697,27.87879,63.63636,59.39394,92.12122,135.1515,184.8485,210.9091,252.1212,188.4848,193.3333,665.4545,312.1212,300,490.303,357.5757,402.4243,235.1515,80,86.06061
"01117","05000US01117","Shelby County","Shelby County, Alabama","al","050","00","ACSSF","0000071",,,,,"01","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143422,772,9,4,0,33,97,85,300,673,486,1065,1744,1921,1994,2075,24666,4440,9221,22790,10623,40021,14877,3438,2088,72.12122,122.4242,8.484848,4.242424,16.9697,27.87879,41.21212,40.60606,88.48485,118.7879,103.0303,140.6061,224.8485,202.4242,196.3636,217.5758,670.9091,301.2121,368.4849,574.5455,443.0303,710.9091,485.4546,235.1515,184.2424
"01119","05000US01119","Sumter County","Sumter County, Alabama","al","050","00","ACSSF","0000072",,,,,"01","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7858,25,0,0,0,0,3,11,88,24,31,125,238,273,351,69,2810,159,239,1172,525,913,674,75,53,106.6667,14.54545,11.51515,11.51515,11.51515,11.51515,5.454545,8.484848,37.57576,9.69697,22.42424,35.15152,59.39394,50.90909,111.5152,33.33333,188.4848,36.9697,63.0303,152.1212,98.18182,150.303,101.8182,32.12121,29.09091
"01121","05000US01121","Talladega County","Talladega County, Alabama","al","050","00","ACSSF","0000073",,,,,"01","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56122,788,11,43,41,49,115,99,78,312,559,1235,1719,2276,2025,1321,15754,3853,4214,9041,4572,4993,2275,509,240,164.8485,104.8485,10.90909,29.09091,43.0303,23.63636,40.60606,47.87879,26.66667,78.78788,120.6061,163.0303,194.5455,225.4545,229.697,130.9091,501.8182,243.0303,294.5454,383.0303,298.7879,332.7273,210.303,89.69697,66.06061
"01123","05000US01123","Tallapoosa County","Tallapoosa County, Alabama","al","050","00","ACSSF","0000074",,,,,"01","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28582,495,0,0,14,36,41,43,16,197,210,482,760,1212,1126,949,7646,1756,1765,4017,2573,3426,1285,401,132,71.51515,98.18182,15.15152,15.15152,13.33333,25.45455,24.24242,33.93939,9.090909,62.42424,85.45454,75.15151,137.5758,146.0606,142.4242,135.7576,298.1818,153.9394,175.7576,262.4243,195.7576,232.7273,174.5455,80,33.33333
"01125","05000US01125","Tuscaloosa County","Tuscaloosa County, Alabama","al","050","00","ACSSF","0000075",,,,,"01","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127554,1636,43,42,0,10,112,89,193,476,735,689,2084,2326,3935,2378,32015,6082,6725,20402,8913,23410,10342,1930,2987,77.57576,186.6667,23.63636,24.84848,16.9697,7.878788,57.57576,40.60606,51.51515,98.78788,150.9091,107.8788,241.8182,193.9394,335.7576,218.1818,700.6061,379.394,309.697,580,465.4546,640.6061,473.9394,178.7879,189.0909
"01127","05000US01127","Walker County","Walker County, Alabama","al","050","00","ACSSF","0000076",,,,,"01","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44974,840,0,0,64,40,97,69,84,451,556,1031,1406,1810,1547,611,13117,3568,3525,6396,4558,3224,1375,487,118,74.54546,97.57576,16.9697,16.9697,24.24242,22.42424,41.21212,26.66667,26.66667,87.87878,92.72727,140.6061,180,182.4242,149.697,81.81818,344.8485,261.2121,238.1818,359.394,298.1818,267.2727,137.5758,68.48485,34.54546
"01129","05000US01129","Washington County","Washington County, Alabama","al","050","00","ACSSF","0000077",,,,,"01","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11469,52,0,0,0,0,83,56,40,92,245,151,404,423,469,228,4385,569,718,1334,944,771,416,85,4,106.0606,24.24242,11.51515,11.51515,11.51515,11.51515,52.12121,40,20,38.18182,69.09091,53.33333,83.0303,67.87878,84.84849,67.87878,229.697,91.51515,107.8788,144.8485,144.8485,93.93939,66.06061,32.12121,4.848485
"01131","05000US01131","Wilcox County","Wilcox County, Alabama","al","050","00","ACSSF","0000078",,,,,"01","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7204,214,0,0,0,0,27,3,6,72,74,75,162,327,544,158,2640,263,385,1005,348,642,175,57,27,29.69697,61.81818,11.51515,11.51515,11.51515,11.51515,18.78788,3.636364,5.454545,29.69697,29.09091,22.42424,42.42424,71.51515,84.84849,46.66667,186.6667,54.54546,61.81818,126.6667,63.63636,75.75758,35.15152,28.48485,18.18182
"01133","05000US01133","Winston County","Winston County, Alabama","al","050","00","ACSSF","0000079",,,,,"01","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17184,301,0,0,0,38,71,37,85,171,231,345,737,746,648,345,5329,1091,1434,2017,1232,1432,634,169,91,43.63636,73.93939,13.33333,13.33333,13.33333,23.0303,29.09091,19.39394,34.54546,56.9697,60.60606,64.24242,106.6667,117.5758,98.18182,75.15151,248.4848,189.697,151.5152,173.3333,128.4848,164.8485,88.48485,53.93939,38.78788
"02013","05000US02013","Aleutians East Borough","Aleutians East Borough, Alaska","ak","050","00","ACSSF","0000013",,,,,"02","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2637,15,0,0,3,7,12,22,20,16,3,75,51,46,62,26,975,86,122,558,202,235,85,0,16,44.24242,9.090909,5.454545,5.454545,1.818182,6.060606,7.878788,16.9697,14.54545,9.69697,1.818182,14.54545,19.39394,13.33333,15.15152,9.69697,44.84848,25.45455,23.0303,44.84848,42.42424,36.9697,19.39394,5.454545,16.36364
"02016","05000US02016","Aleutians West Census Area","Aleutians West Census Area, Alaska","ak","050","00","ACSSF","0000014",,,,,"02","016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4107,43,0,9,0,35,24,11,20,66,11,16,35,76,67,46,1513,151,98,940,271,536,111,9,19,75.75758,18.18182,7.878788,5.454545,7.878788,28.48485,10.90909,4.848485,8.484848,26.66667,5.454545,7.272727,12.72727,23.63636,13.33333,15.75758,89.09091,26.66667,16.36364,46.06061,31.51515,53.33333,21.21212,3.636364,22.42424
"02020","05000US02020","Anchorage Municipality","Anchorage Municipality, Alaska","ak","050","00","ACSSF","0000015",,,,,"02","020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191994,2026,51,7,0,262,223,135,173,614,264,955,760,2033,1915,2449,36950,8803,13892,36098,16665,42077,17709,5511,2422,0,236.3636,26.06061,9.69697,13.33333,112.1212,65.45454,43.63636,66.66666,104.8485,66.06061,146.0606,119.3939,229.697,223.0303,216.9697,858.1818,424.8485,483.6364,868.4849,506.6667,720,559.3939,336.9697,226.0606
"02050","05000US02050","Bethel Census Area","Bethel Census Area, Alaska","ak","050","00","ACSSF","0000016",,,,,"02","050",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9677,58,2,0,8,30,126,61,40,59,54,315,203,329,446,67,3692,679,617,1218,479,746,341,84,23,49.69697,11.51515,1.818182,9.090909,3.030303,11.51515,14.54545,12.72727,9.69697,15.15152,15.15152,28.48485,37.57576,48.48485,42.42424,14.54545,133.9394,58.78788,57.57576,76.9697,74.54546,105.4545,63.0303,26.06061,12.12121
"02060","05000US02060","Bristol Bay Borough","Bristol Bay Borough, Alaska","ak","050","00","ACSSF","0000017",,,,,"02","060",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645,1,0,0,3,3,0,1,0,2,0,9,0,10,6,1,201,24,30,163,47,116,26,2,0,40.60606,1.818182,5.454545,5.454545,2.424242,2.424242,5.454545,1.212121,5.454545,2.424242,5.454545,3.636364,5.454545,4.242424,4.242424,1.212121,21.81818,9.090909,6.060606,30.90909,9.69697,19.39394,6.060606,1.818182,5.454545
"02068","05000US02068","Denali Borough","Denali Borough, Alaska","ak","050","00","ACSSF","0000018",,,,,"02","068",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601,0,0,0,0,0,0,0,0,0,5,2,0,6,12,0,339,79,64,291,106,461,210,11,15,200,5.454545,5.454545,5.454545,5.454545,5.454545,5.454545,5.454545,5.454545,5.454545,3.636364,1.818182,5.454545,4.848485,6.666667,5.454545,36.36364,50.30303,25.45455,32.72727,38.78788,117.5758,92.72727,7.272727,9.090909
"02070","05000US02070","Dillingham Census Area","Dillingham Census Area, Alaska","ak","050","00","ACSSF","0000019",,,,,"02","070",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2902,16,0,0,0,8,34,9,10,14,25,58,33,60,91,12,996,142,249,448,138,296,123,79,61,24.84848,5.454545,5.454545,5.454545,5.454545,4.242424,7.272727,3.636364,3.636364,4.848485,6.666667,10.30303,9.69697,11.51515,15.15152,4.848485,45.45454,24.24242,24.84848,38.18182,35.75758,35.75758,32.72727,38.18182,49.69697
"02090","05000US02090","Fairbanks North Star Borough","Fairbanks North Star Borough, Alaska","ak","050","00","ACSSF","0000020",,,,,"02","090",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61838,274,24,35,0,39,30,110,28,69,58,391,252,653,659,759,10379,3406,5059,13695,5766,12681,4970,1180,1321,75.75758,85.45454,23.0303,30.90909,13.33333,30.90909,22.42424,55.75758,26.06061,34.54546,32.72727,108.4848,69.69697,123.0303,130.303,120.6061,508.4849,313.3333,322.4243,599.3939,387.2727,577.5757,400,167.8788,173.9394
"02100","05000US02100","Haines Borough","Haines Borough, Alaska","ak","050","00","ACSSF","0000021",,,,,"02","100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1872,1,0,0,0,0,11,0,0,0,0,10,1,19,1,14,447,114,110,329,114,439,187,70,5,81.21212,1.818182,5.454545,5.454545,5.454545,5.454545,20,5.454545,5.454545,5.454545,5.454545,4.848485,2.424242,10.90909,1.818182,12.12121,95.15151,36.36364,55.15152,78.18182,37.57576,86.06061,47.27273,34.54546,3.030303
"02105","05000US02105","Hoonah-Angoon Census Area","Hoonah-Angoon Census Area, Alaska","ak","050","00","ACSSF","0000022",,,,,"02","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680,0,3,0,0,0,0,2,5,0,13,18,21,30,32,19,523,75,104,319,123,294,79,8,12,34.54546,5.454545,2.424242,5.454545,5.454545,5.454545,5.454545,1.818182,3.636364,5.454545,7.272727,8.484848,6.666667,7.878788,7.272727,7.272727,35.15152,13.93939,32.12121,41.21212,29.69697,46.06061,14.54545,4.848485,7.878788
"02110","05000US02110","Juneau City and Borough","Juneau City and Borough, Alaska","ak","050","00","ACSSF","0000023",,,,,"02","110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22479,53,0,6,0,3,3,28,50,12,72,22,57,134,254,184,3393,1191,1674,4912,1552,5735,2125,653,366,80.60606,22.42424,12.12121,8.484848,12.12121,4.242424,3.030303,18.78788,30.30303,13.33333,52.72727,15.75758,21.81818,60,78.18182,55.15152,256.9697,133.9394,184.8485,293.3333,126.6667,304.8485,141.8182,106.0606,78.78788
"02122","05000US02122","Kenai Peninsula Borough","Kenai Peninsula Borough, Alaska","ak","050","00","ACSSF","0000024",,,,,"02","122",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40277,251,0,0,0,2,8,25,66,82,51,325,510,416,818,348,10245,2744,3092,8302,3614,5847,2786,499,246,69.69697,53.33333,13.33333,13.33333,13.33333,1.818182,4.242424,14.54545,31.51515,29.69697,13.93939,53.33333,69.69697,71.51515,110.303,63.0303,335.7576,180,190.9091,324.2424,227.2727,276.9697,221.2121,75.75758,48.48485
"02130","05000US02130","Ketchikan Gateway Borough","Ketchikan Gateway Borough, Alaska","ak","050","00","ACSSF","0000025",,,,,"02","130",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9580,88,0,0,0,0,0,20,5,10,22,45,86,118,180,127,2213,652,1043,1827,801,1632,536,118,57,27.87879,24.84848,9.090909,9.090909,9.090909,9.090909,9.090909,10.30303,4.242424,7.878788,15.15152,12.72727,22.42424,22.42424,35.75758,28.48485,114.5455,63.0303,67.27273,100.6061,64.84849,89.69697,53.93939,20,13.33333
"02150","05000US02150","Kodiak Island Borough","Kodiak Island Borough, Alaska","ak","050","00","ACSSF","0000026",,,,,"02","150",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8784,50,0,0,0,37,5,10,1,206,44,114,25,104,204,89,2194,553,570,1640,653,1405,768,63,49,83.0303,24.84848,9.090909,9.090909,9.090909,18.78788,6.666667,7.878788,1.818182,55.75758,22.42424,29.69697,14.54545,27.87879,55.75758,35.75758,192.7273,79.39394,92.72727,124.2424,90.30303,127.2727,96.36364,21.21212,31.51515
"02158","05000US02158","Kusilvak Census Area","Kusilvak Census Area, Alaska","ak","050","00","ACSSF","0000027",,,,,"02","158",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3947,21,0,0,9,13,32,23,38,41,28,92,87,172,287,37,1859,258,192,462,106,132,55,0,3,16.9697,5.454545,7.878788,7.878788,4.242424,4.242424,6.060606,5.454545,7.878788,7.272727,7.272727,13.93939,11.51515,15.75758,23.0303,7.878788,85.45454,30.30303,17.57576,40,32.12121,37.57576,25.45455,7.878788,3.030303
"02164","05000US02164","Lake and Peninsula Borough","Lake and Peninsula Borough, Alaska","ak","050","00","ACSSF","0000028",,,,,"02","164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,13,0,2,1,1,3,5,0,4,3,27,13,14,27,10,310,46,49,158,30,69,36,29,0,142.4242,4.242424,5.454545,1.212121,1.818182,2.424242,2.424242,3.030303,5.454545,3.030303,1.818182,7.272727,4.848485,4.848485,7.272727,3.636364,58.78788,15.75758,12.72727,35.75758,8.484848,16.9697,9.090909,27.87879,5.454545
"02170","05000US02170","Matanuska-Susitna Borough","Matanuska-Susitna Borough, Alaska","ak","050","00","ACSSF","0000029",,,,,"02","170",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66421,445,17,7,11,54,75,14,82,52,237,478,539,947,1134,976,16947,4434,5553,14044,6302,9107,3716,793,457,52.12121,66.06061,12.72727,4.242424,9.090909,32.12121,47.87879,6.060606,55.75758,30.30303,73.93939,72.12122,69.09091,94.54546,92.72727,121.8182,324.8485,194.5455,213.9394,332.1212,243.6364,300,180,97.57576,63.63636
"02180","05000US02180","Nome Census Area","Nome Census Area, Alaska","ak","050","00","ACSSF","0000030",,,,,"02","180",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5475,0,0,0,1,3,6,14,12,27,65,135,108,219,219,63,1981,366,443,818,196,453,259,72,15,49.69697,7.878788,7.878788,7.878788,1.818182,2.424242,2.424242,4.848485,3.636364,7.878788,17.57576,17.57576,20,60.60606,24.24242,11.51515,75.75758,30.30303,33.93939,78.18182,23.0303,58.18182,81.21212,21.21212,12.12121
"02185","05000US02185","North Slope Borough","North Slope Borough, Alaska","ak","050","00","ACSSF","0000031",,,,,"02","185",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6510,2,0,0,0,1,3,19,3,38,37,110,51,174,155,73,2530,267,315,1235,418,741,323,3,12,41.21212,1.818182,7.878788,7.878788,7.878788,2.424242,2.424242,8.484848,1.818182,25.45455,15.15152,24.24242,16.36364,41.81818,32.72727,20,209.697,41.81818,33.33333,134.5455,57.57576,90.90909,93.33334,7.878788,20
"02188","05000US02188","Northwest Arctic Borough","Northwest Arctic Borough, Alaska","ak","050","00","ACSSF","0000032",,,,,"02","188",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4186,14,0,0,1,4,20,19,14,47,42,82,73,179,225,39,1609,373,222,527,207,315,153,11,10,25.45455,5.454545,7.878788,7.878788,1.818182,3.030303,8.484848,6.060606,5.454545,22.42424,9.090909,16.9697,12.72727,20.60606,22.42424,12.12121,53.33333,33.33333,27.27273,49.69697,38.78788,60,47.87879,7.272727,7.272727
"02195","05000US02195","Petersburg Borough","Petersburg Borough, Alaska","ak","050","00","ACSSF","0000033",,,,,"02","195",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2135,3,0,0,0,0,6,5,1,44,0,11,41,39,30,39,617,63,87,385,175,469,110,8,2,67.27273,2.424242,5.454545,5.454545,5.454545,5.454545,4.848485,4.242424,2.424242,26.06061,5.454545,4.242424,16.9697,9.69697,8.484848,17.57576,53.93939,13.93939,13.93939,36.36364,28.48485,49.69697,20.60606,3.636364,1.818182
